name_contains_bot,screen_name_contains_bot,name_screen_levenshtein,followers_count,following_count,favorites_count,tweets_count,verified,location,description_contains_link,description_contains_bot,tweets_contains_link_count,tweets_contains_bot_count,retweet_count,tweet_levenstein1,tweet_levenstein2,tweet_levenstein3,tweet_levenstein4,is_bot
FALSE,FALSE,1,1269,1848,69046,4437,FALSE,"Maryland, USA",FALSE,FALSE,1,0,0,66,36,99,30,FALSE
FALSE,FALSE,3,5825,4546,12578,1675,FALSE,United States,TRUE,FALSE,2,0,3,108,101,59,113,FALSE
FALSE,FALSE,10,15,180,546,472,FALSE,LIVE IN ABUDHABI,FALSE,FALSE,2,0,0,62,138,29,15,TRUE
FALSE,FALSE,13,473,1693,66729,53882,FALSE,"Forks, Wash.",FALSE,FALSE,1,0,4,111,110,109,111,FALSE
FALSE,FALSE,6,1018,301,394,9926,TRUE,"Vero Beach, FL",FALSE,FALSE,1,0,5,20,110,117,113,FALSE
FALSE,FALSE,12,21,267,926,1225,FALSE,Bahia,FALSE,FALSE,3,0,0,90,45,46,46,FALSE
FALSE,FALSE,31,260469,19,3728,51161,FALSE,☮太陽系第三惑星☮,TRUE,FALSE,3,0,1,132,132,136,134,FALSE
FALSE,FALSE,12,320,23,3663,9751,FALSE,Doctor RItz 💚💚💚💚 wangyibo ,FALSE,FALSE,3,0,2,137,128,133,127,FALSE
FALSE,FALSE,3,332,893,9312,14767,FALSE,,FALSE,FALSE,1,0,4,102,112,111,109,FALSE
FALSE,FALSE,8,3165769,83,1053,4142,TRUE,"Mumbai, India",FALSE,FALSE,1,0,3,129,127,127,38,FALSE
FALSE,FALSE,9,5,94,105,505,FALSE,"Houston, TX",FALSE,FALSE,2,0,0,113,120,117,100,TRUE
FALSE,FALSE,10,109909,2920,5445,90275,TRUE,argentina,TRUE,FALSE,4,1,2,118,118,124,116,TRUE
FALSE,FALSE,1,1411533,21,3,427,TRUE,Here. There. And everywhere.,FALSE,FALSE,5,0,0,104,107,97,107,FALSE
FALSE,FALSE,19,436,872,3584,12389,FALSE,Global,FALSE,FALSE,3,0,3,107,116,119,103,TRUE
FALSE,FALSE,17,1804,1026,90015,15265,FALSE,"Montclair, NJ",FALSE,FALSE,1,0,2,127,127,48,60,FALSE
FALSE,FALSE,15,1192,6,71,26076,FALSE,,FALSE,FALSE,5,0,0,85,93,88,93,TRUE
FALSE,FALSE,15,0,0,29,304,FALSE,Tampa,FALSE,FALSE,3,0,5,105,104,98,41,TRUE
FALSE,FALSE,10,346,448,18114,11086,FALSE,"California, USA",FALSE,FALSE,3,0,2,105,103,116,104,FALSE
FALSE,FALSE,1,1574161,674,1004,17556,TRUE,,FALSE,FALSE,5,0,0,99,101,96,102,FALSE
FALSE,FALSE,3,1078459,5124,3552,73014,TRUE,,FALSE,FALSE,2,0,0,25,36,37,37,FALSE
FALSE,FALSE,6,54,228,16365,1962,FALSE,"Alabama, USA",FALSE,FALSE,2,0,0,112,63,100,49,FALSE
FALSE,FALSE,5,153455,161,221,4633,TRUE,San Francisco,FALSE,FALSE,4,0,0,138,130,128,134,FALSE
FALSE,FALSE,16,13,0,177,60,FALSE,New York,TRUE,FALSE,3,0,5,23,123,19,123,TRUE
FALSE,FALSE,10,12,0,377,68,FALSE,,TRUE,FALSE,3,0,4,104,73,110,93,TRUE
FALSE,FALSE,10,75537,1149,403,12678,FALSE,ENGLAND,FALSE,FALSE,5,0,0,82,10,10,10,FALSE
FALSE,FALSE,4,404525,562,7872,20671,FALSE,Panamá,FALSE,FALSE,2,0,3,112,116,103,114,FALSE
FALSE,FALSE,14,21,12,51,240,FALSE,North Hempstead,FALSE,FALSE,4,0,5,103,112,85,107,TRUE
FALSE,FALSE,12,2608211,129,290,984,TRUE,,FALSE,FALSE,1,0,4,104,104,122,103,FALSE
FALSE,FALSE,3,557068,273,43201,36350,TRUE,Liebefeld,TRUE,FALSE,3,0,3,42,59,125,124,FALSE
FALSE,FALSE,10,296545,60,223,1004,FALSE,,FALSE,FALSE,4,0,2,39,41,59,10,FALSE
FALSE,FALSE,22,575,478,1315,21446,FALSE,,FALSE,FALSE,4,0,4,95,101,120,98,FALSE
FALSE,FALSE,1,7,15,8,321,FALSE,"Ann Arbor, MI",FALSE,FALSE,5,0,0,12,13,12,14,TRUE
FALSE,FALSE,1,188225,763,2101,20829,TRUE,UK,FALSE,FALSE,4,0,0,63,96,109,119,FALSE
FALSE,FALSE,19,238,1124,8368,36426,FALSE,"California, USA",FALSE,FALSE,5,0,2,98,102,108,106,FALSE
FALSE,FALSE,13,99,527,18437,2102,FALSE,Southwestern OH,FALSE,FALSE,3,0,2,112,116,119,103,FALSE
FALSE,FALSE,23,6952,7113,7786,1007,FALSE,Одесса,FALSE,FALSE,5,0,0,30,41,40,35,TRUE
FALSE,FALSE,12,254,198,1627,3460,FALSE,venus,FALSE,FALSE,1,0,4,92,83,85,105,FALSE
FALSE,FALSE,3,122,0,379,2233,FALSE,,FALSE,FALSE,1,0,0,66,63,54,59,FALSE
FALSE,FALSE,12,1694,635,13102,8745,TRUE,,TRUE,FALSE,2,0,1,76,81,79,105,FALSE
FALSE,FALSE,12,1010,1150,5980,3425,FALSE,Broward County Florida ,FALSE,FALSE,4,0,0,81,71,105,101,FALSE
FALSE,FALSE,2,42439,176,223,1954,TRUE,New York,FALSE,FALSE,4,0,1,106,87,73,94,FALSE
FALSE,FALSE,3,12592808,919,670,25561,TRUE,,FALSE,FALSE,5,0,0,101,102,102,107,FALSE
FALSE,FALSE,5,407144,1510,3051,52744,FALSE,Madrid,FALSE,FALSE,3,0,2,103,115,117,100,FALSE
FALSE,FALSE,7,356,938,2466,4265,FALSE,"New York, NY",FALSE,FALSE,0,0,0,48,55,104,52,FALSE
FALSE,FALSE,11,240,405,4179,28103,FALSE,"Ivy League,NJ ",TRUE,FALSE,0,0,5,115,101,111,104,FALSE
FALSE,FALSE,24,3384,4997,81727,33482,FALSE,NYC,FALSE,FALSE,1,0,4,109,112,121,109,FALSE
FALSE,FALSE,11,924,737,50313,41932,FALSE,NJ | URI Alum,FALSE,FALSE,4,0,2,47,55,41,50,FALSE
FALSE,FALSE,14,97173,966,13678,8161,TRUE,"Datça, Türkiye",TRUE,FALSE,2,0,0,32,23,106,36,FALSE
FALSE,FALSE,10,3642,445,18542,14738,TRUE,CA - TX - CA,TRUE,FALSE,3,0,0,30,36,18,92,FALSE
FALSE,FALSE,6,403,4998,52850,13894,FALSE,Under b**ches skin,FALSE,FALSE,4,0,1,107,110,116,104,FALSE
FALSE,FALSE,10,64,60,661,1308,FALSE,Montpellier,FALSE,FALSE,5,0,0,101,96,107,104,FALSE
FALSE,FALSE,3,6168954,1183,1100,10283,TRUE,,FALSE,FALSE,5,0,3,57,91,74,61,FALSE
FALSE,FALSE,5,2110,1688,9971,3373,FALSE,"West Cork, Ireland",TRUE,FALSE,4,0,0,102,102,87,107,FALSE
FALSE,FALSE,5,595,360,8655,5426,FALSE,"Washington, DC",FALSE,FALSE,2,0,0,111,100,109,99,FALSE
FALSE,FALSE,11,418,381,10326,21985,FALSE,Hogwarts🐍💚,FALSE,FALSE,3,0,5,59,19,49,53,FALSE
FALSE,FALSE,2,23010,1376,16343,8573,TRUE,London,FALSE,FALSE,1,0,3,109,104,130,132,FALSE
FALSE,FALSE,14,544,572,3113,4925,FALSE,"Chicago, IL, USA",FALSE,FALSE,1,0,1,76,92,48,46,FALSE
FALSE,FALSE,1,2298,1640,662,21392,FALSE,"Bridgeport, CT",FALSE,FALSE,0,0,2,99,29,119,120,FALSE
FALSE,FALSE,2,26,83,1829,1353,FALSE,Home is where you make it,FALSE,FALSE,3,0,1,64,27,38,115,TRUE
FALSE,FALSE,4,1192,1547,68861,21929,FALSE,,FALSE,FALSE,4,0,5,111,114,115,113,FALSE
FALSE,FALSE,1,364320,155,60,865,TRUE,"New York, NY",TRUE,FALSE,2,0,3,123,107,121,118,FALSE
FALSE,FALSE,15,1,0,370,759,FALSE,,FALSE,FALSE,3,0,4,120,112,120,127,FALSE
FALSE,FALSE,3,7277,533,9251,20364,FALSE,"Espoo, Suomi",FALSE,FALSE,2,0,4,116,114,79,114,FALSE
FALSE,FALSE,15,10411,234,21008,59060,FALSE,,FALSE,FALSE,4,0,3,120,21,107,117,FALSE
FALSE,FALSE,1,780,860,33,300575,FALSE,,TRUE,FALSE,5,0,0,11,11,31,65,TRUE
FALSE,FALSE,1,233502,330,2456,6051,TRUE,Big town on Hudson River,TRUE,FALSE,4,0,2,104,120,105,99,FALSE
FALSE,FALSE,6,16,31,1962,2762,FALSE,,FALSE,FALSE,1,0,0,111,124,109,131,TRUE
FALSE,FALSE,10,507,392,1850,939,FALSE,,FALSE,FALSE,2,0,4,115,116,109,111,FALSE
FALSE,FALSE,13,284,340,4,3255,FALSE,"malang , jakarta pusat",FALSE,FALSE,1,0,0,123,129,103,98,TRUE
FALSE,FALSE,10,377,944,14258,2404,FALSE,"Tampa, FL",FALSE,FALSE,5,0,5,35,22,34,48,FALSE
FALSE,FALSE,28,187,666,23700,3797,FALSE,Central Virginia,FALSE,FALSE,3,0,2,106,118,108,105,FALSE
FALSE,FALSE,2,272461,499,2980,301864,TRUE,"Indianapolis, IN",FALSE,FALSE,5,0,0,84,74,88,77,FALSE
FALSE,FALSE,11,29715,351,421,21411,TRUE,,FALSE,FALSE,5,0,0,105,104,107,106,TRUE
FALSE,FALSE,0,618,3297,5817,1410,FALSE,,FALSE,FALSE,3,0,2,116,111,125,128,FALSE
FALSE,FALSE,2,726233,2,11,1004,TRUE,"Seoul, Korea",FALSE,FALSE,5,0,2,94,113,119,125,FALSE
FALSE,FALSE,5,1319,1678,12315,2573,FALSE,"Los Angeles, CA",FALSE,FALSE,3,0,1,22,31,65,36,FALSE
FALSE,FALSE,12,11,0,264,578,FALSE,South Korea,FALSE,FALSE,2,0,5,124,126,126,133,TRUE
FALSE,FALSE,6,284,1579,42,17521,FALSE,"Texas, USA",FALSE,FALSE,5,0,4,107,109,116,103,TRUE
FALSE,FALSE,15,1,0,23,233,FALSE,,FALSE,FALSE,1,0,5,114,112,118,112,TRUE
FALSE,FALSE,11,261,0,1070,4861,FALSE,Pasig City,FALSE,FALSE,2,0,1,13,98,39,52,FALSE
FALSE,FALSE,11,109,2,3700,5582,FALSE,U.S.A,FALSE,FALSE,1,0,5,115,87,82,101,FALSE
FALSE,FALSE,17,147393,36,1,105147,FALSE,Russia,FALSE,FALSE,5,0,0,109,105,109,108,FALSE
FALSE,FALSE,10,172,779,3159,9120,FALSE,,FALSE,FALSE,1,0,2,105,90,88,91,FALSE
FALSE,FALSE,3,0,0,126,246,FALSE,,FALSE,FALSE,1,0,2,72,80,49,100,FALSE
FALSE,FALSE,16,23904,1119,37074,12734,TRUE,"Brussels, Belgium",FALSE,FALSE,3,0,1,125,119,119,49,FALSE
FALSE,FALSE,9,939,1106,927,1197,FALSE,Oslo,FALSE,FALSE,4,0,4,109,120,114,121,FALSE
FALSE,FALSE,1,23720,248,2566,4557,FALSE,Milano,FALSE,FALSE,3,0,2,76,130,115,120,FALSE
FALSE,FALSE,14,15,144,170,47,FALSE,,TRUE,FALSE,1,0,5,114,81,112,112,TRUE
FALSE,FALSE,7,0,0,65,172,FALSE,,FALSE,FALSE,4,0,4,37,60,103,104,FALSE
FALSE,FALSE,14,1587289,1086,4971,29183,TRUE,Hotel Diablo,FALSE,FALSE,2,0,0,73,75,29,17,FALSE
FALSE,FALSE,7,4119,2889,3502,17246,FALSE,,FALSE,FALSE,3,0,3,110,115,122,115,TRUE
FALSE,FALSE,12,19199,3115,5725,19918,TRUE,"Minneapolis, MN",FALSE,FALSE,3,0,1,118,124,115,110,FALSE
FALSE,FALSE,3,74859,1265,1764,55726,TRUE,"London, UK",FALSE,FALSE,1,0,1,65,65,80,84,FALSE
FALSE,FALSE,9,260,922,39622,16168,FALSE,,FALSE,FALSE,4,0,2,113,73,0,2,FALSE
FALSE,FALSE,1,3630,3618,2753,1845,FALSE,Kansas,FALSE,FALSE,4,0,0,111,106,101,118,FALSE
FALSE,FALSE,8,817,421,86203,24282,FALSE,,FALSE,FALSE,1,0,2,42,89,59,24,FALSE
FALSE,FALSE,3,3874,2,0,11669,FALSE,,FALSE,FALSE,5,0,0,30,25,26,29,TRUE
FALSE,FALSE,15,240,365,12,7285,FALSE,"Denver, Colorado",FALSE,FALSE,0,0,0,14,85,96,95,TRUE
FALSE,FALSE,7,9498533,10632,4670,7675,TRUE,"Nashville, TN",FALSE,FALSE,2,0,1,119,121,110,112,FALSE
FALSE,FALSE,17,638,4067,88,17492,FALSE,"US: 35.732735,-83.508201",FALSE,FALSE,1,0,0,24,31,28,23,FALSE
FALSE,FALSE,1,275342,55,524,754,TRUE,"San Francisco, CA",TRUE,FALSE,2,0,0,104,96,88,90,FALSE
FALSE,FALSE,8,127,801,32778,5156,FALSE,"Chesterfield, MO",FALSE,FALSE,1,0,1,58,52,108,95,FALSE
FALSE,FALSE,2,24103,1221,16233,26317,TRUE,"New Mexico Mountains, USA",FALSE,FALSE,2,0,0,95,44,109,43,FALSE
FALSE,FALSE,4,705439,10,36883,754,FALSE,,FALSE,FALSE,3,0,2,65,94,88,86,TRUE
FALSE,FALSE,3,724349,1088,3078,46536,TRUE,"Caracas, Venezuela",FALSE,FALSE,5,0,0,103,102,93,92,FALSE
FALSE,FALSE,7,315,214,49514,3012,FALSE,,FALSE,FALSE,3,0,3,74,90,77,69,FALSE
FALSE,FALSE,9,58,0,8,16736,FALSE,,FALSE,TRUE,0,0,0,107,125,107,107,TRUE
FALSE,FALSE,11,304,648,11486,3846,FALSE,"Chicago, IL",FALSE,FALSE,4,0,0,44,99,39,43,FALSE
FALSE,FALSE,4,1837036,901,868,8680,TRUE,London,FALSE,FALSE,4,0,0,103,97,110,101,FALSE
FALSE,FALSE,3,156193,2654,17828,2421,TRUE,"Los Angeles, CA",FALSE,FALSE,2,0,2,42,53,66,67,FALSE
FALSE,FALSE,1,28683,4606,3236,13559,TRUE,"Warwick, RI and Washington, DC",FALSE,FALSE,5,0,0,100,106,106,100,FALSE
FALSE,FALSE,5,2165,948,10148,8443,TRUE,"Sydney, Australia.",FALSE,FALSE,4,0,1,108,91,87,103,FALSE
FALSE,FALSE,5,258,145,2288,847,FALSE,"Bay City, MI",FALSE,FALSE,5,0,0,126,126,107,74,FALSE
FALSE,FALSE,1,6532491,7205,994,23522,TRUE,Atl,FALSE,FALSE,3,0,0,112,123,108,92,FALSE
FALSE,FALSE,8,67,397,6305,3324,FALSE,,FALSE,FALSE,1,1,0,30,117,92,44,FALSE
FALSE,FALSE,15,330422,2001,15237,16507,FALSE,Argentina,FALSE,FALSE,4,0,0,102,101,100,109,FALSE
FALSE,FALSE,11,40,51,1635,2961,FALSE,Earth,FALSE,FALSE,4,0,4,93,91,127,100,FALSE
FALSE,FALSE,20,171,274,1179,345,FALSE,,FALSE,FALSE,1,0,3,116,91,117,43,FALSE
FALSE,FALSE,23,2156,5001,164305,16377,FALSE,"philadelphia, pa",FALSE,FALSE,3,0,0,94,105,111,110,FALSE
FALSE,FALSE,8,125,402,16317,4872,FALSE,"New Jersey, USA",TRUE,FALSE,2,0,3,11,35,128,104,FALSE
FALSE,FALSE,1,3214,704,4984,4078,TRUE,"New York, NY",FALSE,FALSE,4,0,4,91,106,98,90,FALSE
FALSE,FALSE,15,1057879,880,427,16546,TRUE,Saudi Arabia ,FALSE,FALSE,3,0,3,111,100,101,130,TRUE
FALSE,FALSE,3,694387,988,44238,8974,TRUE,"Texas, USA",FALSE,FALSE,3,0,0,103,116,92,97,FALSE
FALSE,FALSE,6,1763,474,458,3282,FALSE,"New York, NY",FALSE,FALSE,1,0,4,114,104,88,106,FALSE
FALSE,FALSE,0,914,1748,2,1991,FALSE,"Sandpoint, Idaho",FALSE,FALSE,5,0,0,62,44,49,57,TRUE
FALSE,FALSE,4,1808,978,6023,85515,TRUE,DFW,FALSE,FALSE,2,0,5,64,100,97,51,FALSE
FALSE,FALSE,13,5574,160,1142,2970,FALSE,"Los Angeles, CA",FALSE,FALSE,5,0,1,52,106,108,101,FALSE
FALSE,FALSE,32,988,2820,12429,18549,FALSE,"Concord, CA",FALSE,FALSE,2,0,0,114,109,117,96,FALSE
FALSE,FALSE,13,4,0,123,24,FALSE,,TRUE,FALSE,3,0,5,122,88,101,113,TRUE
FALSE,FALSE,6,107604,3958,39829,63681,TRUE,,TRUE,FALSE,5,0,0,113,111,111,109,FALSE
FALSE,FALSE,10,670,3065,51340,14031,FALSE,"South Dakota, USA",FALSE,FALSE,4,0,3,101,56,53,43,FALSE
FALSE,FALSE,7,481,223,5380,33231,FALSE,"Florianópolis, SC",FALSE,FALSE,4,0,1,125,104,117,111,FALSE
FALSE,FALSE,1,1468627,402,4315,13718,TRUE,LA ,FALSE,FALSE,5,0,0,116,104,32,55,FALSE
FALSE,FALSE,4,11113,3480,2808,10279,FALSE,"Norfolk, UK",FALSE,FALSE,5,0,0,12,13,13,12,TRUE
FALSE,FALSE,14,483,462,33008,13540,FALSE,Mid West,FALSE,FALSE,3,0,0,111,109,112,124,FALSE
FALSE,FALSE,1,1093133,1198,743,176706,TRUE,,FALSE,FALSE,5,0,0,103,99,96,98,TRUE
FALSE,FALSE,7,378,339,271,7925,FALSE,A city near you,FALSE,FALSE,4,0,0,78,88,101,102,FALSE
FALSE,FALSE,1,21009,2320,12489,9845,TRUE,,FALSE,FALSE,3,0,3,104,96,89,112,FALSE
FALSE,FALSE,6,230370,8666,8424,97710,TRUE,"Chicago, IL",TRUE,FALSE,4,0,1,104,81,82,113,TRUE
FALSE,FALSE,14,73,316,4544,8210,FALSE,"Minha Casa, GO",FALSE,FALSE,3,0,4,107,94,117,112,TRUE
FALSE,FALSE,6,845,398,11454,47520,FALSE,fan account,FALSE,FALSE,2,0,0,37,47,37,55,FALSE
FALSE,FALSE,5,3496,2527,51,17391,TRUE,"Columbus, GA",FALSE,FALSE,2,0,3,113,100,114,112,FALSE
FALSE,FALSE,11,83489,52304,830,106202,FALSE,Q8,FALSE,FALSE,0,0,5,108,109,42,84,TRUE
FALSE,FALSE,6,4,151,4252,3419,FALSE,Italy,FALSE,FALSE,0,0,5,101,89,98,59,TRUE
FALSE,FALSE,16,150,595,209,236,FALSE,"Philadelphia, PA",FALSE,FALSE,4,0,1,109,94,121,114,FALSE
FALSE,FALSE,6,872738,604,4377,70069,TRUE,"Fortaleza, Brasil",FALSE,FALSE,3,0,0,94,95,89,94,FALSE
FALSE,FALSE,1,5078,1412,1490,14498,TRUE,"London, England",FALSE,FALSE,1,0,2,114,104,108,117,FALSE
FALSE,FALSE,4,887,753,1833,3081,FALSE,"Cincinnati, OH",FALSE,FALSE,3,0,2,122,127,98,130,FALSE
FALSE,FALSE,13,39,149,2851,767,FALSE,"Ossining, NY",FALSE,FALSE,3,0,0,95,83,95,94,FALSE
FALSE,FALSE,7,6,0,78,183,FALSE,,FALSE,FALSE,2,1,4,122,114,113,106,FALSE
FALSE,FALSE,16,480,0,412,2333,FALSE,"k0ta k!naBaLu,sAbaH,maLays!A..",FALSE,FALSE,1,0,5,102,114,108,110,FALSE
FALSE,FALSE,11,182,259,114,2042,FALSE,"Brooklyn, NY",FALSE,FALSE,0,0,0,41,53,8,23,FALSE
FALSE,FALSE,13,5,0,180,34,FALSE,,TRUE,FALSE,5,0,2,46,45,47,58,TRUE
FALSE,FALSE,7,0,0,128,224,FALSE,,FALSE,FALSE,3,0,3,112,101,109,112,FALSE
FALSE,FALSE,5,198,365,30305,4852,FALSE,,FALSE,FALSE,2,0,5,92,116,124,123,FALSE
FALSE,FALSE,14,56735,2214,12508,20345,TRUE,"Orlando, Tampa, Miami, Fl.",FALSE,FALSE,5,0,0,109,111,127,127,FALSE
FALSE,FALSE,12,1965040,33,937,2107,TRUE,日本,TRUE,FALSE,2,0,1,52,136,26,12,FALSE
FALSE,FALSE,15,2,0,29,283,FALSE,,FALSE,FALSE,2,0,5,114,112,118,108,TRUE
FALSE,FALSE,4,18523,1380,3173,29525,TRUE,Chicago,FALSE,FALSE,3,0,3,99,111,46,69,FALSE
FALSE,FALSE,7,24949,1299,6624,2270,TRUE,Los Angeles,FALSE,FALSE,0,0,5,119,106,115,114,FALSE
FALSE,FALSE,12,10,0,342,390,FALSE,,FALSE,FALSE,5,0,0,108,29,60,39,TRUE
FALSE,FALSE,11,4243,1313,67859,25800,TRUE,"Florida, USA",FALSE,FALSE,1,0,1,124,117,123,129,FALSE
FALSE,FALSE,13,1218,212,396,84915,FALSE,キャンプ場or愛知のアパート,FALSE,FALSE,1,0,0,26,42,87,36,TRUE
FALSE,FALSE,10,611,768,22,2163,FALSE,United States & International,FALSE,FALSE,5,0,0,106,102,102,99,FALSE
FALSE,FALSE,10,7471,1762,2332,7527,TRUE,New York City,TRUE,FALSE,5,0,2,110,105,121,104,FALSE
FALSE,FALSE,10,2,0,130,18,FALSE,,TRUE,FALSE,1,1,5,107,111,105,106,TRUE
FALSE,FALSE,8,1299,915,19963,8726,FALSE,"Texas, USA",FALSE,FALSE,0,0,2,25,122,40,116,FALSE
FALSE,FALSE,10,29128,527,7871,9186,TRUE,"Washington, D.C.",FALSE,FALSE,1,0,4,118,119,119,119,FALSE
FALSE,FALSE,8,385233,7285,31541,15176,FALSE,"Adana, Türkiye",FALSE,FALSE,4,0,1,41,112,103,59,FALSE
FALSE,FALSE,7,740967,784421,2036,41557,TRUE,PITTSBURGH,FALSE,FALSE,0,0,0,71,68,89,83,FALSE
FALSE,FALSE,8,1114395,759,2524,7775,TRUE,,FALSE,FALSE,5,0,0,63,107,64,71,FALSE
FALSE,FALSE,14,17,312,212,258,FALSE,,TRUE,FALSE,3,0,5,96,90,107,108,TRUE
FALSE,FALSE,12,5,0,116,23,FALSE,,TRUE,FALSE,4,0,4,118,112,116,132,TRUE
FALSE,FALSE,2,79,3,2,6034,FALSE,"New York, NY",FALSE,TRUE,0,0,0,70,74,81,71,TRUE
FALSE,FALSE,8,1503,0,18278,11417,FALSE,"Houston, TX",FALSE,FALSE,3,0,5,122,37,63,45,FALSE
FALSE,FALSE,1,2638,792,701,2241,FALSE,California,FALSE,FALSE,3,0,4,110,124,123,129,FALSE
FALSE,FALSE,10,241,213,584,2179,FALSE,"Bowling Green, KY",FALSE,FALSE,0,0,4,119,114,115,125,FALSE
FALSE,FALSE,14,307,194,8042,18371,FALSE,,FALSE,FALSE,4,0,4,47,53,30,28,FALSE
FALSE,FALSE,1,3262,750,71481,2897,FALSE,Dashing around Colney,FALSE,FALSE,3,0,3,92,88,94,103,FALSE
FALSE,FALSE,10,757,59,89,1905,FALSE,,FALSE,FALSE,3,0,0,114,126,113,116,TRUE
FALSE,FALSE,3,106386,28718,4345,4494,FALSE,"London, England",TRUE,FALSE,5,0,0,109,109,103,112,TRUE
FALSE,FALSE,15,164,784,937,1903,FALSE,"Virginia, USA",FALSE,FALSE,0,0,0,99,117,107,109,FALSE
FALSE,FALSE,11,42203,2428,74958,48736,TRUE,"Los Angeles, CA",FALSE,FALSE,1,0,0,55,53,33,28,FALSE
FALSE,FALSE,11,280,418,51086,28254,FALSE,"Stillwater, OK",FALSE,FALSE,5,0,1,100,104,102,104,FALSE
FALSE,FALSE,7,117,38,2408,5711,FALSE,Michigan for now...,FALSE,FALSE,3,0,1,69,65,89,67,TRUE
FALSE,FALSE,11,126661,1024,2378,8417,FALSE,"Lagos, Nigeria",FALSE,FALSE,2,0,2,21,84,118,117,FALSE
FALSE,FALSE,6,332,985,2194,8133,FALSE,Beaumont Estates In Africa CA,FALSE,FALSE,4,0,0,128,107,102,106,TRUE
FALSE,FALSE,12,142,492,5910,3140,FALSE,,FALSE,FALSE,3,1,1,106,114,106,113,FALSE
FALSE,FALSE,2,45907,268,189,9601,FALSE,,FALSE,FALSE,3,0,1,104,104,108,108,FALSE
FALSE,FALSE,1,114127,95999,61498,12149,TRUE,NY | LA | London | ATL | PR,FALSE,FALSE,1,0,1,59,35,24,64,FALSE
FALSE,FALSE,1,1913,4398,54932,44774,FALSE,"Columbus, Ohio",FALSE,FALSE,0,0,0,75,57,77,79,FALSE
FALSE,FALSE,0,296553,13,119,23576,FALSE,En el CentrodelosAlrededores,FALSE,FALSE,4,0,1,121,127,125,122,FALSE
FALSE,FALSE,6,26219,5041,14143,40090,FALSE,"New York, NY",FALSE,FALSE,2,0,5,97,111,117,111,FALSE
FALSE,FALSE,9,99,155,6454,5785,FALSE,Arizona ,FALSE,FALSE,5,0,0,10,9,10,10,TRUE
FALSE,FALSE,3,1427410,282,1043,6815,TRUE,France,FALSE,FALSE,1,0,4,125,126,128,127,FALSE
FALSE,FALSE,1,382956,0,411747,3269,FALSE,"Moscow, Russia",FALSE,FALSE,5,0,0,33,77,71,82,FALSE
FALSE,FALSE,11,177,373,467,4669,FALSE,Melbourne ,FALSE,FALSE,0,0,0,55,22,74,56,FALSE
FALSE,FALSE,2,1231,1238,1332,4822,FALSE,Tampa Bay,FALSE,FALSE,5,0,0,109,99,106,109,TRUE
FALSE,FALSE,9,309201,1240,16888,39354,TRUE,Barcelona,FALSE,FALSE,2,0,4,97,77,73,78,FALSE
FALSE,FALSE,13,2922,2473,420590,142899,FALSE,,FALSE,FALSE,2,0,0,59,87,106,51,FALSE
FALSE,FALSE,11,67,86,6892,4121,FALSE,"New Haven, CT",FALSE,FALSE,2,0,0,55,110,81,109,FALSE
FALSE,FALSE,0,6336,3983,9532,12174,FALSE,Only a click away!,FALSE,FALSE,4,0,0,34,102,111,103,FALSE
FALSE,FALSE,3,11058542,37,43,4884,TRUE,Los Angeles,FALSE,FALSE,2,0,3,124,105,121,108,FALSE
FALSE,FALSE,12,11,107,854,1351,FALSE,"California, USA",FALSE,FALSE,5,0,0,115,96,105,98,TRUE
FALSE,FALSE,3,233,107,606,10724,FALSE,United Kingdom,FALSE,FALSE,0,0,0,41,59,53,47,FALSE
FALSE,FALSE,3,587,94,6,6771,FALSE,"San Ramon, California",FALSE,FALSE,5,0,0,102,102,103,105,FALSE
FALSE,FALSE,8,7549,336,12820,14578,TRUE,"Washington, D.C. - Sto Dgo",FALSE,FALSE,2,0,3,123,121,116,113,FALSE
FALSE,FALSE,7,141,624,9670,5176,FALSE,"OKC, OK",FALSE,FALSE,2,0,3,113,70,73,74,FALSE
FALSE,FALSE,13,405346,5893,25310,245828,TRUE,"Amman, Jordan ",FALSE,FALSE,2,0,1,114,136,119,108,TRUE
FALSE,FALSE,19,7098,272,960,31129,FALSE,"Peoria, Illinois",FALSE,FALSE,5,0,0,98,99,98,102,FALSE
FALSE,FALSE,8,163,420,1532,2330,FALSE,Summerlin nv,FALSE,FALSE,0,0,0,82,52,75,9,FALSE
FALSE,FALSE,16,0,0,121,212,FALSE,,FALSE,FALSE,4,0,5,116,118,110,125,TRUE
FALSE,FALSE,0,5546,517,1400,4566,FALSE,"Austin, TX",FALSE,FALSE,4,0,2,109,111,98,105,FALSE
FALSE,FALSE,9,186,74,1254,7346,FALSE,Malaysia,FALSE,FALSE,1,0,3,117,79,51,77,FALSE
FALSE,FALSE,9,240377,1,3,884,FALSE,太陽系第三惑星,FALSE,FALSE,5,0,0,122,117,127,121,FALSE
FALSE,FALSE,6,209,525,16959,11803,FALSE,"Arlington, VA",FALSE,FALSE,0,1,0,66,50,65,54,FALSE
FALSE,FALSE,3,7305651,39,1439,6897,TRUE,"Seoul, Korea",FALSE,FALSE,2,0,2,74,110,123,70,FALSE
FALSE,FALSE,6,514,260,20442,7428,FALSE,,FALSE,FALSE,1,0,3,57,48,42,54,FALSE
FALSE,FALSE,4,1283613,232,2802,1176,TRUE,"New York, USA",FALSE,FALSE,3,0,0,104,99,105,100,FALSE
