name_contains_bot,screen_name_contains_bot,name_screen_levenshtein,followers_count,following_count,favorites_count,tweets_count,verified,location,description_contains_link,description_contains_bot,tweets_contains_link_count,tweets_contains_bot_count,retweet_count,tweet_levenstein1,tweet_levenstein2,tweet_levenstein3,tweet_levenstein4,is_bot
FALSE,FALSE,10,459,1299,18464,8757,FALSE,,FALSE,FALSE,0,0,5,108,96,102,96,FALSE
FALSE,FALSE,12,927,4096,24862,290515,FALSE,Connecticut,FALSE,FALSE,1,0,5,121,111,107,111,FALSE
FALSE,FALSE,27,11428,10212,86476,92824,TRUE,"Portland, OR",FALSE,FALSE,4,0,3,110,107,101,107,FALSE
FALSE,FALSE,4,1570445,856,1170,13856,TRUE,"Manila, Philippines",FALSE,FALSE,4,0,1,124,10,88,14,FALSE
FALSE,FALSE,5,83,756,5377,861,FALSE,Washington DC Metro Area,FALSE,FALSE,0,0,5,101,111,112,110,FALSE
FALSE,FALSE,10,2260,2555,69255,199217,FALSE,Gab.com/Ayla,FALSE,FALSE,2,0,3,127,92,22,126,FALSE
FALSE,FALSE,5,6749,7137,2215,3976,FALSE,United States,FALSE,FALSE,2,0,5,106,105,114,114,FALSE
FALSE,FALSE,4,18688,398,6801,4692,TRUE,,TRUE,FALSE,0,0,3,114,102,115,119,FALSE
FALSE,FALSE,7,814,570,293,1158,FALSE,"Aughton, England",FALSE,FALSE,3,0,3,103,114,113,98,TRUE
FALSE,FALSE,1,2257414,511,5819,11506,TRUE,pineapple at bottom of sea,FALSE,FALSE,5,0,0,103,104,104,102,FALSE
FALSE,FALSE,3,7,114,1047,241,FALSE,,FALSE,FALSE,4,0,5,104,63,64,58,TRUE
FALSE,FALSE,2,345179,139,958,35875,TRUE,"Los Angeles, CA ✈️",FALSE,FALSE,1,0,4,87,88,90,90,FALSE
FALSE,FALSE,1,520,1995,1908,1897,FALSE,"New York, New York",FALSE,FALSE,4,0,0,59,132,132,22,FALSE
FALSE,FALSE,3,0,17,722,1093,FALSE,"Oakland, CA",FALSE,FALSE,4,0,5,71,95,71,96,TRUE
FALSE,FALSE,3,3112,2085,1244,5442,FALSE,Philippines,FALSE,FALSE,5,0,0,108,106,105,108,TRUE
FALSE,FALSE,15,4,0,138,18,FALSE,,TRUE,FALSE,3,0,5,97,80,113,115,TRUE
FALSE,FALSE,21,123,670,33282,3417,FALSE,"Tacoma, WA",FALSE,FALSE,5,0,2,64,107,116,108,FALSE
FALSE,FALSE,16,12163,2050,1730,8839,FALSE,"Washington, D.C.",FALSE,FALSE,4,0,0,126,108,105,104,FALSE
FALSE,FALSE,7,78,586,12477,260,FALSE,,FALSE,FALSE,1,0,2,66,109,66,65,TRUE
FALSE,FALSE,37,27837,13702,28533,104951,FALSE,New York,FALSE,FALSE,5,0,2,24,31,123,102,FALSE
FALSE,FALSE,1,1183373,635,43381,31902,TRUE,LA,FALSE,TRUE,4,0,0,131,106,108,104,FALSE
FALSE,FALSE,11,994371,516,11564,10037,TRUE,argentina,TRUE,FALSE,0,0,2,127,108,135,113,FALSE
FALSE,FALSE,8,1357,3243,21113,20071,FALSE,Maryland,FALSE,FALSE,0,0,5,112,109,107,100,FALSE
FALSE,FALSE,9,280,640,5852,5723,FALSE,"Abbotsford, BC ",TRUE,FALSE,1,0,4,114,113,115,110,FALSE
FALSE,FALSE,1,144,120,2694,3693,FALSE,Philippines,FALSE,FALSE,5,0,0,102,100,100,103,TRUE
FALSE,FALSE,7,816,235,13638,38063,FALSE,"Atlanta, GA",FALSE,FALSE,1,0,2,114,102,99,112,FALSE
FALSE,FALSE,5,25822,3733,10679,37820,TRUE,London via HK via NYC,FALSE,FALSE,2,0,1,90,92,105,68,FALSE
FALSE,FALSE,1,170,188,1238,2003,FALSE,"Louisville, KY",FALSE,FALSE,5,0,0,10,58,70,48,FALSE
FALSE,FALSE,13,1,0,366,793,FALSE,,FALSE,FALSE,5,0,5,112,114,124,120,FALSE
FALSE,FALSE,10,5258,728,15135,10219,TRUE,"Los Angeles, CA",FALSE,FALSE,3,0,4,111,99,85,79,FALSE
FALSE,FALSE,5,21,88,1252,3429,FALSE,"2.904127,101.468262",FALSE,FALSE,3,0,2,109,107,108,120,FALSE
FALSE,FALSE,12,157,357,31423,4833,FALSE,,TRUE,FALSE,1,0,1,34,78,18,21,FALSE
FALSE,FALSE,4,283773,0,68,30925,FALSE,Turkey / Türkiye,FALSE,FALSE,5,0,2,102,112,109,109,FALSE
FALSE,FALSE,10,6699767,32,5075,1718,TRUE,Chennai,FALSE,FALSE,5,0,0,123,104,111,111,FALSE
FALSE,FALSE,12,1495,5001,26048,25375,FALSE,,FALSE,FALSE,1,0,5,113,114,91,100,FALSE
FALSE,FALSE,3,262640,1950,3725,12098,TRUE,london,FALSE,FALSE,1,0,1,116,122,120,34,FALSE
FALSE,FALSE,3,1850,2091,1380,3626,FALSE,"Philadelphia, PA, USA 🇺🇸",FALSE,FALSE,4,0,0,110,100,88,100,FALSE
FALSE,FALSE,9,9,2,159,32,FALSE,437128389@qq.com,TRUE,FALSE,2,0,5,119,117,116,114,TRUE
FALSE,FALSE,15,0,0,20,162,FALSE,,FALSE,FALSE,1,0,5,114,119,114,116,TRUE
FALSE,FALSE,8,215,320,8984,10989,FALSE,Not-So-Great-State of Texas,FALSE,FALSE,2,0,0,105,39,40,47,FALSE
FALSE,FALSE,4,8800,3766,3087,18950,FALSE,"New Jersey, USA",FALSE,FALSE,2,0,4,114,115,110,119,FALSE
FALSE,FALSE,11,1110501,13,56,3368,TRUE,Mumbai/India,FALSE,FALSE,5,0,0,102,100,103,109,FALSE
FALSE,FALSE,11,2554,3507,38534,10513,FALSE,"Buenos Aires, Argentina",FALSE,FALSE,1,0,3,122,107,119,83,FALSE
FALSE,FALSE,8,1628488,0,5413,37780,TRUE,paris centre,TRUE,FALSE,5,0,1,110,121,116,130,FALSE
FALSE,FALSE,12,105,113,1174,2568,FALSE,"Lafayette, Indiana",FALSE,FALSE,5,0,0,125,131,127,131,FALSE
FALSE,FALSE,18,132771,67,44,59935,TRUE,السعودية - الرياض,TRUE,FALSE,0,0,1,120,115,120,118,TRUE
FALSE,FALSE,11,590,317,30613,13336,FALSE,"Texas, USA",FALSE,FALSE,2,0,3,62,82,38,84,FALSE
FALSE,FALSE,11,0,0,96,131,FALSE,,FALSE,FALSE,4,0,5,112,114,122,57,FALSE
FALSE,FALSE,4,750,1097,4962,15990,FALSE,Moonflower,TRUE,FALSE,2,0,1,76,32,80,129,TRUE
FALSE,FALSE,2,12,80,2251,2609,FALSE,,FALSE,FALSE,2,0,1,105,111,56,109,FALSE
FALSE,FALSE,16,98908,415,1564,54373,TRUE,رحم الله أبي,FALSE,FALSE,5,0,2,113,53,65,117,FALSE
FALSE,FALSE,5,113087,604,77,37807,FALSE,"ÜT: -22.672039,-44.993632",FALSE,FALSE,1,0,2,111,80,92,90,FALSE
FALSE,FALSE,13,168,184,1713,392,FALSE,,FALSE,FALSE,5,0,0,98,103,101,109,FALSE
FALSE,FALSE,13,34986,71,2593,11090,FALSE,"Ourense, Spain",FALSE,FALSE,5,0,0,47,104,105,43,FALSE
FALSE,FALSE,11,100,252,2139,6354,FALSE,"Atlanta, GA",FALSE,FALSE,5,0,0,49,43,43,56,TRUE
FALSE,FALSE,17,91636,58458,2267,153546,FALSE,"Boston, MA",FALSE,FALSE,0,0,0,23,62,41,51,TRUE
FALSE,FALSE,19,418,252,45,559,FALSE,San Francisco,FALSE,FALSE,4,0,1,115,81,71,70,FALSE
FALSE,FALSE,1,586,112,954,1969,FALSE,San Francisco,TRUE,FALSE,3,0,1,131,113,106,125,FALSE
FALSE,FALSE,24,16463,414,1040,5191,TRUE,"Air, Space, and Cyberspace",FALSE,FALSE,4,0,0,102,103,108,116,FALSE
FALSE,FALSE,12,334,253,4430,7048,FALSE,fled to the Cleve,FALSE,FALSE,2,0,1,118,117,112,103,FALSE
FALSE,FALSE,1,10220,771,13847,39868,TRUE,"Columbia, South Carolina",FALSE,FALSE,1,0,4,118,116,111,104,FALSE
FALSE,FALSE,4,7776,7952,808,507,FALSE,"New York, NY",FALSE,FALSE,5,0,0,111,107,105,103,TRUE
FALSE,FALSE,12,726,801,27232,44996,FALSE,tickety-boo?ᵇˡᵐ,FALSE,FALSE,5,0,3,55,44,29,94,FALSE
FALSE,FALSE,10,3306921,141,699,4341,TRUE,,TRUE,FALSE,5,0,0,29,35,13,32,FALSE
FALSE,FALSE,6,173,275,43440,3900,FALSE,,FALSE,FALSE,1,0,5,114,118,114,110,FALSE
FALSE,FALSE,1,3277174,308,15712,11145,TRUE,Paris - Los Angeles ,FALSE,FALSE,2,0,3,108,117,111,108,FALSE
FALSE,FALSE,2,158641,127,2393,12151,TRUE,LA,FALSE,FALSE,4,0,0,14,52,100,40,FALSE
FALSE,FALSE,19,201153,217908,4156,60205,FALSE,Perú,TRUE,FALSE,4,0,0,100,103,119,105,FALSE
FALSE,FALSE,9,2006,795,13404,59926,FALSE,234,FALSE,FALSE,0,0,0,1,85,83,85,FALSE
FALSE,FALSE,10,6,0,112,5,FALSE,,TRUE,FALSE,5,0,0,85,10,9,56,TRUE
FALSE,FALSE,8,862,628,6548,16421,FALSE,,FALSE,FALSE,4,0,2,83,101,90,118,FALSE
FALSE,FALSE,8,954,652,3497,26367,FALSE,,FALSE,FALSE,3,0,2,93,92,93,48,TRUE
FALSE,FALSE,3,3760,4294,3894,2341,FALSE,somewhere in Indiana,FALSE,FALSE,1,0,0,48,113,46,56,FALSE
FALSE,FALSE,9,663992,533,1794,16501,TRUE,,FALSE,FALSE,4,0,2,84,55,123,67,FALSE
FALSE,FALSE,8,3959,1717,13110,16530,TRUE,"Washington, DC",FALSE,FALSE,3,0,3,118,113,108,130,FALSE
FALSE,FALSE,11,497,884,1417,1822,FALSE,"Jenkintown, PA",FALSE,FALSE,1,0,3,130,125,114,117,FALSE
FALSE,FALSE,2,6201,2718,5713,4786,TRUE,The World,FALSE,FALSE,1,0,3,130,130,50,113,FALSE
FALSE,FALSE,9,437,383,33320,6911,FALSE,New Haven,FALSE,FALSE,0,0,1,76,66,80,68,FALSE
FALSE,FALSE,4,1960399,497,5728,17652,TRUE,,FALSE,FALSE,2,0,2,128,118,100,117,FALSE
FALSE,FALSE,6,1937,822,0,9287,FALSE,"Cleveland, OH",FALSE,FALSE,0,0,4,112,112,112,101,FALSE
FALSE,FALSE,16,86,231,5072,5387,FALSE,Beja,FALSE,FALSE,2,0,3,114,110,114,109,FALSE
FALSE,FALSE,3,12379,568,3766,8732,FALSE,London,FALSE,FALSE,4,0,1,121,114,80,97,FALSE
FALSE,FALSE,11,93,384,16300,2772,FALSE,"Memphis, TN",FALSE,FALSE,4,0,0,112,113,110,110,FALSE
FALSE,FALSE,9,65,229,2531,2961,FALSE,manado,FALSE,FALSE,1,0,3,28,128,129,87,TRUE
FALSE,FALSE,13,446,1621,87785,24887,FALSE,Alberta,FALSE,FALSE,1,0,5,107,110,104,87,FALSE
FALSE,FALSE,9,859,1424,12633,34820,FALSE,,FALSE,FALSE,3,0,0,74,80,93,81,FALSE
FALSE,FALSE,11,604,1338,53735,49925,FALSE,"Rural, Virginia",FALSE,FALSE,2,0,0,40,39,43,36,FALSE
FALSE,FALSE,19,395,466,29314,8480,FALSE,New England,FALSE,FALSE,2,0,1,53,73,57,59,FALSE
FALSE,FALSE,12,55,500,693,1050,FALSE,,FALSE,FALSE,5,0,2,117,104,108,115,FALSE
FALSE,FALSE,4,41,115,11300,1852,FALSE,,FALSE,FALSE,4,0,0,91,74,59,84,FALSE
FALSE,FALSE,1,11071021,240,3937,9455,TRUE,,FALSE,FALSE,3,0,2,108,111,121,123,FALSE
FALSE,FALSE,3,225,475,9499,1627,FALSE,Metro Detroit,FALSE,FALSE,4,0,2,107,128,110,107,FALSE
FALSE,FALSE,11,1008,835,1045,12287,FALSE,,FALSE,FALSE,0,0,4,113,117,114,116,FALSE
FALSE,FALSE,11,13,0,300,60,FALSE,,TRUE,FALSE,1,0,4,110,111,131,113,TRUE
FALSE,FALSE,15,19,0,329,21,FALSE,,TRUE,FALSE,5,0,0,10,43,20,10,TRUE
FALSE,FALSE,7,147,446,723,593,FALSE,United Kingdom,FALSE,FALSE,0,0,5,115,109,114,113,FALSE
FALSE,FALSE,12,670,1606,474,6409,FALSE,"Maple Grove, MN",FALSE,FALSE,4,0,0,55,63,104,101,FALSE
FALSE,FALSE,0,4970,158,61584,42523,FALSE,Canada,FALSE,FALSE,3,0,2,121,121,113,116,FALSE
FALSE,FALSE,5,5980,5549,26417,34993,TRUE,"Twin Cities, MN",FALSE,FALSE,4,0,0,113,92,93,95,FALSE
FALSE,FALSE,1,4449,2200,3056,11109,TRUE,,FALSE,FALSE,2,0,3,102,117,95,117,FALSE
FALSE,FALSE,4,3529,4464,2254,107331,FALSE,"Philadelphia, Pennsylvania",FALSE,FALSE,5,0,0,78,72,84,99,FALSE
FALSE,FALSE,4,933,766,3068,48492,FALSE,,FALSE,FALSE,2,0,2,49,54,115,106,FALSE
FALSE,FALSE,14,32,35,618,898,FALSE,Stamford PE9 2EX,FALSE,FALSE,5,0,0,61,70,73,83,TRUE
FALSE,FALSE,13,163,110,387,6761,FALSE,quezon city,FALSE,FALSE,0,0,0,53,30,19,34,FALSE
FALSE,FALSE,3,18,47,571,742,FALSE,"Otumba, México",FALSE,FALSE,3,0,1,109,115,107,105,TRUE
FALSE,FALSE,3,1295973,0,0,332,TRUE,Lake of Tranquility Lane,FALSE,FALSE,4,0,1,130,132,132,70,FALSE
FALSE,FALSE,13,3691,3418,624,1226,FALSE,,FALSE,FALSE,3,0,0,43,42,120,125,FALSE
FALSE,FALSE,4,67,100,730,1153,FALSE,London,FALSE,FALSE,2,0,4,119,127,120,103,FALSE
FALSE,FALSE,21,487,1969,18792,11459,FALSE,"Reno, NV",FALSE,FALSE,2,0,0,86,95,108,95,FALSE
FALSE,FALSE,2,590,148,1821,1301,FALSE,"909,CA to 214,TX U.S.A. 🇺🇸",FALSE,FALSE,0,0,0,36,50,23,7,FALSE
FALSE,FALSE,7,464,220,679,4401,FALSE,"Hialeah, FL",FALSE,FALSE,4,0,5,110,108,114,122,FALSE
FALSE,FALSE,12,124,225,33927,27314,FALSE,,FALSE,FALSE,3,0,5,71,78,72,67,FALSE
FALSE,FALSE,12,6,16,216,60,FALSE,,FALSE,FALSE,2,0,0,97,97,103,113,TRUE
FALSE,FALSE,13,13,258,28,71,FALSE,"Boise, ID",TRUE,FALSE,4,0,1,113,132,132,133,TRUE
FALSE,FALSE,13,56,305,1540,3027,FALSE,japon,FALSE,FALSE,3,0,0,67,123,50,123,FALSE
FALSE,FALSE,14,306,241,96552,113344,FALSE,"Gotham City, USA",FALSE,FALSE,2,0,5,112,104,110,128,FALSE
FALSE,FALSE,8,1,0,350,705,FALSE,,FALSE,FALSE,4,0,5,120,124,114,120,FALSE
FALSE,FALSE,11,234,1003,2722,2386,FALSE,"Florida, USA",FALSE,FALSE,2,0,2,106,107,120,61,FALSE
FALSE,FALSE,0,4684,1956,2152,7205,TRUE,"NYC, Wantagh & Westhampton",FALSE,FALSE,5,0,0,107,104,101,97,FALSE
FALSE,FALSE,1,2386,155,61,30830,FALSE,Michigan,FALSE,FALSE,1,0,5,112,122,122,110,TRUE
FALSE,FALSE,13,0,35,21,154,FALSE,Washington,FALSE,FALSE,1,0,5,118,113,119,94,TRUE
FALSE,FALSE,15,1682,1404,22016,23781,FALSE,📚UMD,FALSE,FALSE,4,0,2,109,109,109,110,FALSE
FALSE,FALSE,10,906485,443,574,2364,TRUE,"San Jose, CA",FALSE,FALSE,2,0,3,121,112,114,105,FALSE
FALSE,FALSE,17,23372,2123,72382,284261,TRUE,Occupied Wabanaki Land ,TRUE,FALSE,2,0,1,40,103,43,38,FALSE
FALSE,FALSE,1,103,183,0,859,FALSE,"Charlotte, NC",FALSE,FALSE,4,0,0,37,36,102,106,TRUE
FALSE,FALSE,7,31224,6953,65344,63691,TRUE,"Oxford, England",FALSE,FALSE,0,0,5,106,115,108,110,FALSE
FALSE,FALSE,6,3287,546,9618,4612,TRUE,↠ New York City ↞,FALSE,FALSE,2,0,3,112,114,114,115,FALSE
FALSE,FALSE,0,329765,4358,2645,213822,TRUE,LA & NYC,TRUE,FALSE,5,0,0,67,69,73,68,FALSE
FALSE,FALSE,1,647805,303,4797,18119,TRUE,"London, New York, Beijing",FALSE,FALSE,3,0,2,123,120,110,109,FALSE
FALSE,FALSE,12,598,1364,3752,4153,FALSE,"brooklyn, ny and beyond ",FALSE,FALSE,3,0,2,106,114,104,66,FALSE
FALSE,FALSE,1,756979,523,196,7905,TRUE,"Las  Vegas, NV",FALSE,FALSE,4,0,1,113,104,104,103,FALSE
FALSE,FALSE,3,4573818,4165,9869,43888,TRUE,India Today Mediaplex,FALSE,FALSE,4,0,1,107,101,89,94,FALSE
FALSE,FALSE,13,0,0,42,243,FALSE,,FALSE,FALSE,1,0,5,121,121,123,121,TRUE
FALSE,FALSE,12,5,0,303,44,FALSE,,TRUE,FALSE,4,0,5,106,112,109,118,TRUE
FALSE,FALSE,15,45658,23638,20018,149989,TRUE,"Boston, MA",FALSE,FALSE,1,0,2,69,121,122,88,FALSE
FALSE,FALSE,8,123,105,4363,3608,FALSE,Iceland,FALSE,FALSE,4,0,5,119,116,116,44,FALSE
FALSE,FALSE,7,479,2057,13534,11001,FALSE,"Seattle, WA",FALSE,FALSE,4,0,1,46,107,48,50,FALSE
FALSE,FALSE,18,193,3,26,8571,FALSE,South Pole,TRUE,FALSE,5,0,0,48,44,44,42,TRUE
FALSE,FALSE,26,346294,81,30864,78113,TRUE,Rio de Janeiro,FALSE,TRUE,1,0,0,21,47,20,125,FALSE
FALSE,FALSE,10,129995,391,190,5525,TRUE,Greece,FALSE,FALSE,5,0,0,94,80,104,89,FALSE
FALSE,FALSE,9,2962,3716,4292,4901,FALSE,PA,FALSE,FALSE,2,0,1,34,43,22,123,FALSE
FALSE,FALSE,14,5,0,63,100,FALSE,"Wichita Falls,Tx",FALSE,FALSE,0,0,5,98,102,103,102,TRUE
FALSE,FALSE,1,2346728,5,0,132,TRUE,,FALSE,FALSE,5,0,0,41,110,42,59,FALSE
FALSE,FALSE,9,1124700,181,643,22084,FALSE,Instagram: @v_concepcion,FALSE,FALSE,5,0,0,115,115,76,10,FALSE
FALSE,FALSE,15,37,0,574,68,FALSE,calama,TRUE,FALSE,2,0,4,115,106,104,132,TRUE
FALSE,FALSE,15,82518,593,3215,27262,TRUE,"Miami, Florida",FALSE,FALSE,4,0,1,118,97,110,108,FALSE
FALSE,FALSE,11,2801,7719,17970,14146,TRUE,"Canton, Mississippi.",FALSE,FALSE,3,0,0,117,112,109,105,FALSE
TRUE,FALSE,14,11445,133,2654,2497633,FALSE,Wisconsin,FALSE,FALSE,5,0,0,26,26,25,23,TRUE
FALSE,FALSE,3,763,504,885,1355,FALSE,"Boston, MA",FALSE,FALSE,2,0,2,119,115,99,114,FALSE
FALSE,FALSE,1,314,989,132,1036,FALSE,UK,FALSE,FALSE,5,0,0,67,68,81,88,TRUE
FALSE,FALSE,11,2128235,539,983,12145,TRUE,Milano,FALSE,FALSE,0,0,5,111,111,105,119,FALSE
FALSE,FALSE,11,655,728,8752,17207,FALSE,United States,FALSE,FALSE,3,0,0,69,85,113,118,FALSE
FALSE,FALSE,14,1582144,1062,13730,43466,TRUE,Planet Earth ,FALSE,FALSE,2,0,1,22,97,22,41,FALSE
FALSE,FALSE,2,2720,1870,7874,10687,FALSE,"Newcastle Upon Tyne, England",FALSE,FALSE,4,0,1,104,78,72,109,FALSE
FALSE,FALSE,14,69,355,389,5614,FALSE,Delhi ,FALSE,FALSE,3,0,5,109,110,58,113,TRUE
FALSE,FALSE,1,1136,992,25078,56804,FALSE,"Stamford, Conn.",FALSE,FALSE,2,0,4,106,90,98,112,FALSE
FALSE,FALSE,14,163,793,296,1856,FALSE,Right Coast,TRUE,FALSE,4,0,3,76,102,64,66,FALSE
FALSE,FALSE,7,4,0,399,698,FALSE,Brazil,FALSE,FALSE,5,0,5,90,108,100,101,FALSE
FALSE,FALSE,9,225150,15,27,3864,TRUE,,FALSE,FALSE,5,0,0,80,81,80,81,FALSE
FALSE,FALSE,6,11950,1211,31879,17547,TRUE,"Los Angeles, CA",FALSE,FALSE,1,0,0,116,23,126,80,FALSE
FALSE,FALSE,5,10477,3661,136144,148324,FALSE,Kansas City,FALSE,FALSE,2,0,0,110,111,63,63,FALSE
FALSE,FALSE,12,378,1887,6582,5589,FALSE,Glasgow,FALSE,FALSE,3,0,4,116,116,111,105,TRUE
FALSE,FALSE,7,460,828,3571,6194,FALSE,Cagliari - Milano ,FALSE,FALSE,5,0,1,108,113,112,117,FALSE
FALSE,FALSE,17,279,1102,2330,11394,FALSE,La Superba,FALSE,FALSE,1,0,4,123,122,51,123,FALSE
FALSE,FALSE,4,928,1,0,44366,FALSE,deerful.space,TRUE,FALSE,4,0,0,10,23,10,10,TRUE
FALSE,FALSE,5,22472,974,299,6818,TRUE,"Concord, CA",FALSE,FALSE,5,0,0,103,106,101,111,FALSE
FALSE,FALSE,1,919,1009,22108,16002,FALSE,"West Columbia, SC",FALSE,FALSE,1,1,0,113,68,69,67,FALSE
FALSE,FALSE,9,8,0,881,814,FALSE,New Mexico,FALSE,FALSE,3,0,5,95,98,89,98,TRUE
FALSE,FALSE,18,1572604,1531,197,3222,TRUE,"Monterrey, Nuevo León",FALSE,FALSE,2,0,1,23,49,132,50,FALSE
FALSE,FALSE,2,5890,947,28990,18898,TRUE,london,FALSE,FALSE,2,0,0,119,118,119,109,FALSE
FALSE,FALSE,1,1332445,321,4235,553,TRUE,Los Angeles,FALSE,FALSE,2,0,3,114,115,108,109,FALSE
FALSE,TRUE,15,318,1,0,12915,FALSE,,FALSE,FALSE,5,0,0,72,77,75,83,TRUE
FALSE,FALSE,3,45,1,0,6872,FALSE,,FALSE,TRUE,0,0,0,66,69,77,69,TRUE
FALSE,FALSE,1,908543,1461,21519,34082,TRUE,"New York, NY",FALSE,FALSE,5,0,0,97,72,81,104,FALSE
FALSE,FALSE,9,134165,97,305,875,TRUE,,TRUE,FALSE,4,0,2,81,100,82,111,FALSE
FALSE,FALSE,10,802,612,23754,84074,FALSE,NYC,FALSE,FALSE,1,0,1,38,110,39,119,FALSE
FALSE,FALSE,3,4940,2662,6015,14337,FALSE,"Dallas, TX",FALSE,FALSE,2,0,4,110,113,130,112,FALSE
FALSE,FALSE,15,20286,12640,14265,43521,FALSE,"New Jersey, USA",FALSE,FALSE,4,0,0,124,109,103,100,FALSE
FALSE,FALSE,7,228011,829,26392,13362,TRUE,Australia,FALSE,FALSE,5,0,5,61,75,97,77,FALSE
FALSE,FALSE,12,75,314,2948,1064,FALSE,"Connecticut, USA",FALSE,FALSE,2,0,2,119,113,116,109,FALSE
FALSE,FALSE,1,532,832,6989,3515,FALSE,,FALSE,FALSE,1,0,4,116,118,109,113,FALSE
FALSE,FALSE,15,1294,433,1788,1132,FALSE,53 Washington Square South,FALSE,FALSE,2,0,3,129,122,118,128,FALSE
FALSE,FALSE,10,305,118,59,1251,FALSE,IG : albertusmagnus_college_ws,FALSE,FALSE,5,0,0,89,53,115,112,FALSE
FALSE,FALSE,8,359306,6843,152890,131723,FALSE,São Paulo,FALSE,FALSE,2,0,5,108,89,66,111,FALSE
FALSE,FALSE,17,131,145,2891,1399,FALSE,,FALSE,FALSE,5,0,0,10,10,10,10,FALSE
FALSE,FALSE,6,1673,38,820,12509,FALSE,United States,FALSE,FALSE,3,0,0,47,96,31,40,FALSE
FALSE,FALSE,12,43,0,809,132,FALSE,,TRUE,FALSE,3,0,4,69,44,119,62,TRUE
FALSE,FALSE,10,1030,2536,1728,4652,FALSE,Click Here ☞,FALSE,FALSE,0,0,0,13,17,14,18,FALSE
FALSE,FALSE,15,425,37,186,39006,FALSE,,FALSE,FALSE,3,0,1,107,107,115,120,FALSE
FALSE,FALSE,8,1233,103,2692,2495,FALSE,"Ruston, LA",FALSE,FALSE,4,0,4,92,108,105,84,TRUE
FALSE,FALSE,7,1630,912,517,2662,FALSE,🇺🇸 Las Vegas | LA 🇬🇧 Liverpool | London,FALSE,FALSE,5,0,0,30,111,10,10,FALSE
FALSE,FALSE,12,4,153,135,9,FALSE,,TRUE,FALSE,5,1,0,55,10,57,10,TRUE
FALSE,FALSE,6,2370128,762,1636,8163,TRUE,London,FALSE,FALSE,3,0,0,104,117,123,105,FALSE
FALSE,FALSE,1,55115,2623,1292,36972,TRUE,Washington DC,TRUE,FALSE,3,0,3,111,115,109,111,FALSE
FALSE,FALSE,11,100,481,3882,2252,FALSE,"Texas, USA",FALSE,FALSE,0,0,2,68,101,73,84,TRUE
FALSE,FALSE,1,8833,3980,43605,45585,TRUE,Seattle,FALSE,FALSE,4,0,0,102,104,107,110,FALSE
FALSE,FALSE,15,118842,738,72396,39006,TRUE,NY - LA,TRUE,FALSE,0,0,0,56,39,69,41,FALSE
FALSE,FALSE,8,1171,2497,2379,13110,FALSE,Europe.,FALSE,FALSE,2,0,0,108,109,87,86,FALSE
FALSE,FALSE,1,958663,545,4136,19795,TRUE,The Land of Funkaholic's,FALSE,FALSE,5,0,0,90,93,88,98,FALSE
FALSE,FALSE,7,94958,6,10260,17729,TRUE,DC - NYC - Boston - LA - ATL,FALSE,FALSE,5,0,0,107,112,118,109,FALSE
FALSE,FALSE,9,695,1517,1256,13378,FALSE,Japan ,FALSE,FALSE,5,0,0,1,42,2,4,TRUE
FALSE,FALSE,9,18,254,243,65,FALSE,,FALSE,FALSE,1,0,5,115,118,112,109,TRUE
FALSE,FALSE,5,385,211,14526,5668,FALSE,,FALSE,FALSE,0,0,0,21,24,21,25,FALSE
FALSE,FALSE,7,258,384,8828,15042,FALSE,"New Delhi, India",FALSE,FALSE,2,0,5,118,91,120,115,FALSE
FALSE,FALSE,1,44565,2968,15494,34604,TRUE,"New York, NY",TRUE,FALSE,2,0,3,116,113,83,69,FALSE
FALSE,FALSE,2,33,164,1728,316,FALSE,,FALSE,FALSE,1,0,4,121,42,23,28,FALSE
FALSE,FALSE,10,18,0,52,1255,FALSE,"Charlottesville, VA",FALSE,FALSE,1,0,0,76,82,84,72,TRUE
FALSE,FALSE,14,59,254,71,132,FALSE,"North East, England",FALSE,FALSE,5,0,0,103,102,96,101,TRUE
FALSE,FALSE,13,11,12,16022,7217,FALSE,"Birmingham, AL",FALSE,FALSE,0,0,0,21,29,14,15,FALSE
FALSE,FALSE,6,32,229,17023,1488,FALSE,Minnesota,FALSE,FALSE,3,0,1,70,60,49,114,FALSE
FALSE,FALSE,5,7,0,0,309,FALSE,the world,FALSE,FALSE,4,0,0,103,99,105,109,TRUE
FALSE,FALSE,7,28,74,2094,3311,FALSE,"Flog Gnaw, Ohio",FALSE,FALSE,4,2,1,103,107,100,125,TRUE
FALSE,FALSE,11,0,0,202,417,FALSE,,FALSE,FALSE,3,1,4,117,132,101,118,FALSE
FALSE,FALSE,8,557133,40,678,1025,TRUE,,FALSE,FALSE,5,0,3,100,92,111,100,FALSE
FALSE,FALSE,8,16,24,12450,1756,FALSE,United States,FALSE,FALSE,1,0,4,110,115,119,112,FALSE
FALSE,FALSE,12,28,287,170,32,FALSE,,TRUE,FALSE,4,0,3,57,130,21,63,TRUE
FALSE,FALSE,9,89,133,776,1582,FALSE,Bracciano,FALSE,FALSE,2,0,5,100,64,111,106,FALSE
FALSE,FALSE,4,47,178,754,3224,FALSE,"Troy, MI",FALSE,FALSE,4,0,0,89,83,81,94,FALSE
FALSE,FALSE,10,280,184,38291,22913,FALSE,,FALSE,FALSE,3,0,5,113,118,124,110,FALSE
